ClusterID: #42BC10
Instance Label,True Group,,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,M0P0,M1P0,Class
668,Model_1,,1,1,0,0,1,0,1,0,0,0,1,2,0,0,1,0,2,0,0,0,1
789,Model_1,,0,1,0,0,1,0,1,1,0,0,0,2,0,0,1,0,2,0,0,0,1
515,Model_1,,0,0,0,0,1,1,0,0,0,0,2,2,0,0,1,1,1,0,0,0,1
687,Model_1,,0,0,0,0,2,1,1,0,0,0,1,2,0,0,1,1,1,0,1,0,1
485,Model_1,,0,1,0,0,1,1,0,0,0,0,1,2,0,0,1,0,1,1,0,0,1
529,Model_1,,0,0,1,0,1,0,0,2,0,0,1,2,0,0,1,1,1,1,1,0,1
469,Model_1,,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1
516,Model_1,,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1
734,Model_1,,0,0,0,1,0,1,1,0,0,0,0,2,0,0,1,1,1,2,0,0,1
667,Model_1,,0,2,0,1,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,1
576,Model_1,,0,2,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,1,0,0,1
715,Model_1,,0,2,0,0,0,1,1,0,0,0,1,2,0,1,1,0,1,1,0,0,1
477,Model_1,,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,2,0,0,1
476,Model_1,,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1
509,Model_1,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
555,Model_1,,0,0,0,1,1,2,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1
729,Model_1,,0,2,0,0,1,2,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
650,Model_1,,0,1,0,0,1,1,1,2,0,0,0,1,0,0,1,1,0,1,1,0,1
750,Model_1,,0,1,0,0,1,0,1,2,0,0,0,1,0,1,1,0,2,1,0,0,1
434,Model_1,,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,2,0,1,0,1
614,Model_1,,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,2,0,1,0,1
550,Model_1,,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
690,Model_1,,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1
749,Model_1,,0,1,1,0,1,2,2,1,0,0,1,1,0,0,1,0,1,0,0,0,1
501,Model_1,,1,1,0,0,1,2,2,1,0,0,0,1,0,2,1,0,0,0,0,0,1
708,Model_1,,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,2,0,1,0,1
400,Model_1,,1,0,0,0,1,0,1,0,0,0,2,1,0,0,1,1,1,1,0,0,1
783,Model_1,,1,2,0,2,1,0,0,0,0,0,2,0,0,0,1,1,1,0,1,0,1
513,Model_1,,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
673,Model_1,,1,1,0,0,2,0,0,1,0,0,1,0,0,2,1,0,1,2,0,0,1
629,Model_1,,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,2,1,0,0,0,1
661,Model_1,,0,2,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1
472,Model_1,,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
452,Model_1,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1
785,Model_1,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
548,Model_1,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
672,Model_1,,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1
402,Model_1,,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1
784,Model_1,,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
506,Model_1,,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,2,1,0,1
608,Model_1,,0,1,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
630,Model_1,,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1
720,Model_1,,0,1,0,1,0,2,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1
450,Model_1,,0,2,0,2,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
571,Model_1,,0,2,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,0,0,1
644,Model_1,,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1
436,Model_1,,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1
692,Model_1,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
602,Model_1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
542,Model_1,,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1
752,Model_1,,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
530,Model_1,,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,1,2,0,0,1
791,Model_1,,0,0,1,0,0,2,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1
460,Model_1,,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1
799,Model_1,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1
459,Model_1,,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1
517,Model_1,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
684,Model_1,,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1
455,Model_1,,0,1,0,1,0,1,1,1,0,0,0,0,0,2,1,0,1,0,1,0,1
554,Model_1,,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,2,1,1,1,0,1
625,Model_1,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,1,0,1
677,Model_1,,0,1,0,0,1,0,2,0,0,1,0,0,0,0,1,2,0,0,0,0,1
779,Model_1,,0,1,0,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,1,0,1
756,Model_1,,0,0,1,1,0,1,2,0,0,0,1,0,0,2,1,2,1,1,0,0,1
511,Model_1,,0,1,0,0,0,1,2,0,0,0,1,1,0,1,1,0,2,1,0,0,1
605,Model_1,,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1
541,Model_1,,0,0,0,0,0,1,2,1,0,0,0,1,0,1,1,1,0,0,0,0,1
711,Model_1,,0,0,1,0,0,1,2,1,0,0,0,1,0,1,1,1,2,0,1,0,1
422,Model_1,,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,1
461,Model_1,,0,1,0,1,0,1,1,2,0,0,0,1,0,0,1,1,2,0,0,0,1
621,Model_1,,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
406,Model_1,,0,2,0,1,0,1,0,2,0,0,1,0,0,0,1,0,2,0,0,0,1
689,Model_1,,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2,0,1,0,1
594,Model_1,,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1
757,Model_1,,0,2,1,0,0,0,1,0,0,0,1,1,0,0,1,1,2,1,1,0,1
478,Model_1,,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
700,Model_1,,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,2,0,0,0,1
475,Model_1,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1
683,Model_1,,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
619,Model_1,,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1
418,Model_1,,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,2,1,0,0,1
491,Model_1,,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,1,0,1,0,0,1
AT Sums:
M1P0,N8,N14,N0,N12,N9,N2,N4,N10,N1,N13,N11,N16,N3,N15,M0P0,N17,N6,N5,N7
102.0,33.990067732277026,30.43903822361921,21.305557398587087,19.870986393288156,15.515331266177114,14.536512318073052,14.328495756363578,12.836258716817753,11.563720028222013,11.546049327246031,10.61642080683933,10.397714385593538,10.350285459502789,9.345370116158836,9.311784488108833,9.183750762133766,9.079079687872467,7.476995652788236,5.685771583562671
True Group Composition:
Model_1
0.9999999999999986
True Class Composition:
1
0.9999999999999986

ClusterID: #B0F427
Instance Label,True Group,,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,M0P0,M1P0,Class
150,Model_0,,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,2,0,1
218,Model_0,,1,0,1,0,0,1,1,0,0,0,0,1,2,0,0,0,1,0,2,0,1
193,Model_0,,1,1,1,0,0,1,1,0,0,0,2,1,0,0,2,1,1,0,2,0,1
87,Model_0,,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,1,1,1,2,0,1
347,Model_0,,1,1,1,0,0,0,2,1,0,0,2,1,0,0,0,2,2,1,2,0,1
101,Model_0,,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,2,0,1
86,Model_0,,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,2,0,1
76,Model_0,,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,2,0,1
293,Model_0,,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,2,0,1
185,Model_0,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,1
30,Model_0,,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,2,0,1
297,Model_0,,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1,2,0,1
121,Model_0,,1,0,0,1,1,0,1,1,0,1,1,1,0,0,2,1,1,1,2,0,1
186,Model_0,,0,2,0,1,0,1,1,0,0,2,0,2,0,1,2,0,1,0,2,0,1
344,Model_0,,0,0,1,0,0,0,1,1,0,1,1,2,0,0,2,1,1,1,2,0,1
40,Model_0,,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,0,0,2,0,1
353,Model_0,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,1,0,2,0,1
98,Model_0,,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,1,1,2,0,1
441,Model_1,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,2,0,1
32,Model_0,,0,1,2,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,2,0,1
300,Model_0,,0,1,0,0,0,0,1,1,0,1,0,1,0,2,1,2,2,0,2,0,1
372,Model_0,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1
13,Model_0,,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,2,0,1
158,Model_0,,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,2,0,1
252,Model_0,,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,2,0,1
268,Model_0,,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,2,0,1
43,Model_0,,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0,1
138,Model_0,,0,2,0,0,0,1,1,2,0,1,0,0,0,1,0,0,2,0,2,0,1
304,Model_0,,0,2,0,0,0,1,2,1,0,1,2,1,0,0,0,0,0,2,2,0,1
261,Model_0,,0,1,0,0,0,2,2,0,0,1,1,0,0,1,1,0,1,1,2,0,1
346,Model_0,,0,1,0,0,0,0,2,0,0,2,0,0,0,1,1,0,2,1,2,0,1
176,Model_0,,0,1,0,0,0,0,1,1,0,1,0,2,0,1,1,0,0,0,2,0,1
259,Model_0,,0,1,1,0,0,0,2,0,0,1,0,1,0,1,1,2,1,0,2,0,1
233,Model_0,,0,2,0,0,0,0,2,1,0,1,1,1,0,1,0,0,1,0,2,0,1
257,Model_0,,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,2,0,1
366,Model_0,,0,0,2,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,2,0,1
1252,Model_1,,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,1,1,0,1,2,0
382,Model_0,,0,1,0,0,0,2,0,1,0,0,0,1,0,0,2,0,1,2,2,0,1
25,Model_0,,0,1,0,0,0,2,1,0,0,0,0,2,0,0,2,0,1,1,2,0,1
195,Model_0,,0,1,0,0,0,0,1,1,0,0,0,0,0,1,2,1,1,1,2,0,1
164,Model_0,,0,1,1,0,0,1,1,0,0,0,0,1,0,0,2,1,2,0,2,0,1
399,Model_0,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,2,0,1
273,Model_0,,0,2,0,0,0,2,0,1,0,0,1,1,0,2,1,0,2,1,2,0,1
389,Model_0,,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,2,0,1
145,Model_0,,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,2,0,1
278,Model_0,,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,2,2,0,1
320,Model_0,,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,2,0,1
338,Model_0,,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,2,0,1
77,Model_0,,0,1,0,0,0,0,1,2,0,0,1,1,0,1,1,0,1,1,2,0,1
305,Model_0,,0,1,1,0,0,0,0,1,0,0,0,1,0,2,1,0,1,1,2,0,1
256,Model_0,,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,2,2,0,1
378,Model_0,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,2,0,1
170,Model_0,,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,2,0,1
285,Model_0,,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,2,1,1,2,0,1
281,Model_0,,0,2,1,0,0,0,1,0,0,0,1,2,0,0,0,1,2,0,2,0,1
39,Model_0,,0,1,0,0,0,1,1,0,0,0,2,2,0,1,0,0,0,0,2,0,1
335,Model_0,,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,2,0,1
358,Model_0,,0,1,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,2,0,1
235,Model_0,,0,1,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,1
178,Model_0,,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,2,0,1
331,Model_0,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,2,0,1
1,Model_0,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,2,0,1
721,Model_1,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
307,Model_0,,0,1,0,0,0,0,1,2,0,0,1,1,0,0,0,2,0,1,2,0,1
201,Model_0,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,1,2,0,1
6,Model_0,,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,2,0,1
215,Model_0,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,2,0,1
14,Model_0,,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1
48,Model_0,,0,2,1,0,0,1,1,1,0,0,2,1,0,0,0,1,2,1,2,0,1
3,Model_0,,0,1,0,0,0,1,1,0,0,0,0,1,0,2,0,2,1,0,2,0,1
396,Model_0,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,1
745,Model_1,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1
296,Model_0,,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,2,0,1
393,Model_0,,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,2,0,1
133,Model_0,,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,1,0,2,0,1
348,Model_0,,0,1,1,0,0,2,0,1,0,0,1,0,0,0,1,1,1,0,2,0,1
325,Model_0,,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,2,0,1
375,Model_0,,0,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,2,0,1
250,Model_0,,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,1,0,2,0,1
376,Model_0,,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,1,1,1,2,0,1
255,Model_0,,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,2,0,1
27,Model_0,,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2,0,1
51,Model_0,,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,1
181,Model_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1
46,Model_0,,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
107,Model_0,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,2,0,1
15,Model_0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1
136,Model_0,,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,1,2,1,2,0,1
89,Model_0,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,2,0,1
203,Model_0,,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2,0,1
34,Model_0,,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,2,0,1
311,Model_0,,0,0,0,0,0,1,0,2,0,0,1,1,0,0,1,0,2,0,2,0,1
342,Model_0,,0,0,0,0,0,1,1,2,0,0,1,1,0,0,1,1,0,0,2,0,1
16,Model_0,,0,0,1,1,0,0,2,1,0,0,1,1,0,0,1,0,1,1,2,0,1
135,Model_0,,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0,0,1,0,2,0,1
225,Model_0,,0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,0,1,0,2,0,1
18,Model_0,,0,1,1,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,2,0,1
334,Model_0,,0,1,0,2,0,2,2,1,0,0,0,1,0,1,1,1,0,0,2,0,1
167,Model_0,,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,2,0,1
772,Model_1,,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,1,0,2,0,1
159,Model_0,,0,1,0,0,0,2,2,1,0,0,0,1,0,1,1,0,0,0,2,0,1
355,Model_0,,0,1,0,0,0,1,2,1,0,0,0,0,0,1,1,1,1,0,2,0,1
55,Model_0,,0,1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,1
589,Model_1,,0,2,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,1,2,0,1
173,Model_0,,0,1,0,1,0,0,1,2,0,0,0,2,0,0,2,0,1,0,2,0,1
264,Model_0,,0,0,0,1,0,2,1,0,0,0,1,0,0,1,0,1,0,0,2,0,1
68,Model_0,,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,2,0,1
190,Model_0,,0,0,1,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,2,0,1
23,Model_0,,0,2,0,2,0,1,0,2,0,0,1,1,0,1,0,0,0,0,2,0,1
359,Model_0,,0,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,1
9,Model_0,,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,2,2,0,1
151,Model_0,,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,2,2,0,1
397,Model_0,,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,2,0,1
714,Model_1,,0,1,0,1,0,0,1,1,0,0,0,2,0,0,0,0,1,1,2,0,1
154,Model_0,,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,2,0,1
174,Model_0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
26,Model_0,,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,2,0,1
352,Model_0,,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,2,0,1,2,0,1
312,Model_0,,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1
545,Model_1,,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,1,2,0,1
122,Model_0,,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,2,0,1
362,Model_0,,0,1,0,2,0,2,1,0,0,1,0,1,0,1,0,0,1,0,2,0,1
292,Model_0,,0,1,0,1,0,1,2,0,0,1,0,0,0,1,0,0,2,1,2,0,1
8,Model_0,,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1
351,Model_0,,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,2,0,1
AT Sums:
M0P0,M1P0,N8,N0,N4,N12,N9,N14,N3,N17,N13,N2,N1,N10,N15,N5,N16,N7,N6,N11
122.869289830888,113.82735970056551,51.52227630417686,44.05324108357283,43.11507463294073,39.10766141397705,26.20246060137331,24.400153301269746,23.282435201182942,20.566180502939474,19.00835596171807,18.15760794651702,17.16646942955685,16.337623421563663,14.348990832083148,13.626995296745077,12.854087701291771,12.239111882583831,11.821950971524723,7.103738891474356
True Group Composition:
Model_0,Model_1
0.9360000000000007,0.064
True Class Composition:
1,0
0.9920000000000008,0.008

ClusterID: #1D79ED
Instance Label,True Group,,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,M0P0,M1P0,Class
1260,Model_1,,0,0,0,1,2,0,2,0,0,1,1,0,1,0,0,0,1,1,0,1,0
1438,Model_1,,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,2,1,0,1,0
1172,Model_0,,0,1,0,0,0,2,2,0,0,1,1,1,0,0,0,1,1,1,0,1,0
1425,Model_1,,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0
1323,Model_1,,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,1,2,0,0,1,0
1476,Model_1,,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,2,2,2,0,1,0
895,Model_0,,0,2,0,1,0,0,0,2,0,2,1,1,0,1,0,0,1,0,0,1,0
1179,Model_0,,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,0,2,1,0,1,0
1282,Model_1,,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1247,Model_1,,0,0,1,0,0,2,1,1,0,1,0,2,0,0,0,0,0,0,0,1,0
1397,Model_1,,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,1,0
1441,Model_1,,0,2,1,0,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,0
1246,Model_1,,0,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,1,0,0,1,0
1280,Model_1,,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0
1518,Model_1,,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0
1265,Model_1,,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,1,0,1,0
1522,Model_1,,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0
1366,Model_1,,0,1,0,1,2,1,0,1,1,1,0,2,0,0,0,0,0,1,0,1,0
1481,Model_1,,0,0,0,1,1,1,0,0,1,1,1,2,0,0,0,0,1,0,0,1,0
864,Model_0,,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,2,1,0,1,0
1403,Model_1,,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0
1339,Model_1,,0,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,2,1,0,1,0
1405,Model_1,,0,1,0,0,0,0,0,0,2,1,0,1,0,1,0,1,2,0,0,1,0
905,Model_0,,0,2,1,2,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0
1426,Model_1,,0,2,2,1,1,1,2,1,0,1,1,0,0,0,1,0,1,0,0,1,0
1516,Model_1,,0,1,1,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0
1419,Model_1,,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0
1116,Model_0,,0,2,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
1447,Model_1,,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0
1209,Model_1,,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,2,0,0,0,1,0
1385,Model_1,,0,1,1,0,0,1,1,1,0,1,0,2,0,0,0,1,0,0,0,1,0
1063,Model_0,,0,0,1,0,0,0,1,2,0,1,0,1,0,0,1,1,1,2,0,1,0
1446,Model_1,,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,2,0,1,0
1593,Model_1,,0,0,0,0,0,1,1,1,0,2,0,1,0,0,1,1,1,0,0,1,0
995,Model_0,,0,1,0,0,0,1,0,1,0,1,0,2,0,2,0,2,2,0,1,1,0
1491,Model_1,,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,1,1,0
1180,Model_0,,0,1,0,1,0,0,1,2,0,1,0,2,0,1,0,2,0,0,1,1,0
1365,Model_1,,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,2,1,0,1,1,0
1171,Model_0,,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2,0,2,0,1,1,0
921,Model_0,,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,0
1214,Model_1,,0,0,0,1,0,1,2,1,0,1,0,1,0,1,1,1,1,0,1,1,0
1346,Model_1,,0,1,0,0,1,1,2,0,0,2,0,0,0,1,0,1,1,1,1,1,0
1197,Model_0,,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0
1463,Model_1,,0,1,0,0,1,1,0,0,0,2,1,1,0,1,1,1,0,0,1,1,0
1496,Model_1,,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0
1448,Model_1,,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,2,2,1,1,0
1494,Model_1,,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0
1523,Model_1,,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,1,1,0
993,Model_0,,0,1,0,0,0,1,0,1,0,1,2,0,0,0,0,0,1,0,1,1,0
1259,Model_1,,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,1,1,0
1036,Model_0,,0,1,0,1,1,1,0,0,0,1,1,1,0,0,2,1,2,1,0,1,0
1298,Model_1,,0,0,0,1,0,2,0,1,0,1,0,2,0,0,0,0,1,1,1,1,0
AT Sums:
M0P0,M1P0,N0,N8,N12,N2,N13,N15,N14,N4,N6,N10,N5,N7,N3,N17,N16,N11,N1,N9
