ClusterID: #F29BC3
Instance Label,True Group,,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,M0P0,M1P0,Class
814,Model_0,,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,2,1,0,0,0
1056,Model_0,,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1133,Model_0,,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
839,Model_0,,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
984,Model_0,,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1143,Model_0,,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0
1068,Model_0,,0,1,0,1,0,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0
1094,Model_0,,0,0,0,1,1,2,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0
885,Model_0,,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
1034,Model_0,,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
1103,Model_0,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0
1130,Model_0,,0,2,0,0,1,0,0,1,0,0,1,2,0,0,1,1,0,1,1,0,0
931,Model_0,,0,0,0,1,1,1,0,0,1,1,0,0,0,2,0,1,1,1,1,0,0
1098,Model_0,,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0
1141,Model_0,,0,0,0,0,0,1,0,1,0,0,1,2,0,1,0,2,1,2,1,0,0
899,Model_0,,0,1,0,1,0,0,0,1,1,2,0,2,0,0,0,0,1,1,1,0,0
833,Model_0,,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0
875,Model_0,,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,1,0,0
1028,Model_0,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0
891,Model_0,,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
994,Model_0,,0,2,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0
929,Model_0,,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
980,Model_0,,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,0
1016,Model_0,,0,1,1,0,1,2,2,2,0,1,1,1,0,0,2,1,2,0,0,0,0
818,Model_0,,0,1,0,0,0,0,0,1,0,1,0,2,0,0,2,2,0,0,0,0,0
1025,Model_0,,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0
957,Model_0,,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0
1112,Model_0,,0,1,1,0,2,1,0,0,0,0,0,2,0,0,1,1,1,1,0,0,0
847,Model_0,,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,0
1061,Model_0,,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
240,Model_0,,0,2,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,2,2,1,1
308,Model_0,,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,1,0,2,2,1,1
0,Model_0,,0,0,0,0,1,0,1,1,0,0,0,1,0,1,2,1,1,2,2,1,1
157,Model_0,,0,1,0,0,1,1,2,1,0,0,0,2,0,0,2,1,1,1,2,1,1
191,Model_0,,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,2,1,1
183,Model_0,,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,2,1,1
187,Model_0,,0,1,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,1,2,1,1
91,Model_0,,0,1,0,0,1,2,0,0,0,0,0,2,0,0,0,1,2,1,2,1,1
288,Model_0,,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,2,2,1,2,1,1
319,Model_0,,0,0,0,0,1,1,1,1,0,0,2,1,0,0,1,0,2,0,2,1,1
229,Model_0,,0,0,0,0,2,1,1,1,0,0,0,2,0,0,0,0,1,0,2,1,1
29,Model_0,,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,2,2,1,1
58,Model_0,,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2,1,1
1151,Model_0,,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,2,1,0,0,0,0
1024,Model_0,,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,2,0,0,0,0
1115,Model_0,,0,1,0,1,0,1,0,2,0,1,1,1,0,1,0,1,0,0,0,0,0
171,Model_0,,0,1,0,1,1,1,2,0,0,0,1,1,0,0,1,0,0,0,2,1,1
340,Model_0,,0,0,1,1,1,0,2,0,0,0,2,0,0,1,0,1,0,1,2,1,1
184,Model_0,,0,1,2,1,1,0,1,1,0,0,0,0,0,2,0,1,0,0,2,1,1
267,Model_0,,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,2,1,1
153,Model_0,,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,1,0,2,2,1
326,Model_0,,0,1,1,1,1,0,2,2,0,0,0,1,0,0,0,1,1,1,2,1,1
365,Model_0,,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,2,1,1
84,Model_0,,0,1,0,1,1,0,0,2,0,0,1,1,0,0,1,0,0,0,2,1,1
364,Model_0,,0,0,0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,1,1
385,Model_0,,0,2,1,1,1,0,2,0,0,1,2,2,0,0,0,0,2,0,2,2,1
20,Model_0,,0,2,0,1,1,1,2,0,0,0,1,1,0,0,2,2,0,0,2,1,1
321,Model_0,,0,0,1,1,1,1,0,0,0,0,0,2,0,0,2,1,1,2,2,1,1
827,Model_0,,0,1,1,0,0,2,0,1,0,0,2,1,1,0,0,1,0,1,0,0,0
350,Model_0,,1,1,0,0,1,0,2,0,0,0,0,1,1,0,1,1,1,1,2,2,1
75,Model_0,,0,1,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,2,1,1
162,Model_0,,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,2,2,1
221,Model_0,,0,0,0,0,1,0,1,0,0,0,1,2,1,1,0,1,0,0,2,1,1
954,Model_0,,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
977,Model_0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1047,Model_0,,0,1,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0
893,Model_0,,0,1,1,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
198,Model_0,,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,2,1,1
924,Model_0,,0,0,1,0,0,0,0,0,1,0,1,2,1,1,0,0,1,0,0,0,0
936,Model_0,,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1004,Model_0,,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,1,0,0,0,0
1193,Model_0,,0,0,0,0,0,1,1,0,1,0,0,2,1,0,1,1,1,0,0,0,0
1057,Model_0,,0,1,0,0,1,1,0,1,0,0,0,2,1,0,0,1,2,1,0,0,0
1064,Model_0,,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0
887,Model_0,,0,0,0,0,1,0,0,1,0,0,1,1,1,2,1,1,2,2,0,0,0
1029,Model_0,,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,2,0,0,0,0
1040,Model_0,,0,1,0,2,2,1,0,1,0,0,0,2,0,1,0,2,1,1,0,0,0
820,Model_0,,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
1125,Model_0,,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
959,Model_0,,0,2,0,0,1,0,0,0,0,0,1,1,1,2,0,2,1,1,0,0,0
1156,Model_0,,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0
1042,Model_0,,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2,0,0,0
805,Model_0,,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
1191,Model_0,,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
1107,Model_0,,0,1,0,0,1,2,2,1,0,0,1,0,0,0,0,1,2,0,0,0,0
852,Model_0,,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0
912,Model_0,,0,2,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,1,0,0,0
1051,Model_0,,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
1041,Model_0,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0
1149,Model_0,,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,1,1,0,0,0,0
1158,Model_0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0
876,Model_0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
969,Model_0,,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
810,Model_0,,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,2,1,0,0,0,0
917,Model_0,,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1081,Model_0,,0,1,0,1,0,2,1,0,1,0,1,1,0,0,1,1,2,1,0,0,0
1128,Model_0,,0,2,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0
80,Model_0,,0,2,0,1,0,1,1,1,1,0,1,0,0,2,2,0,1,1,2,1,1
249,Model_0,,0,1,0,1,1,1,1,1,1,0,0,2,0,1,2,1,1,1,2,1,1
991,Model_0,,0,0,2,1,0,1,1,2,0,0,1,0,0,0,1,1,0,0,0,0,0
886,Model_0,,0,1,1,2,0,1,1,1,0,0,0,1,0,0,1,2,2,0,0,0,0
1086,Model_0,,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
1002,Model_0,,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,2,1,0,0,0
1148,Model_0,,0,0,0,1,1,1,1,1,0,0,0,1,0,1,2,1,0,0,0,0,0
1013,Model_0,,0,1,0,0,2,0,2,0,0,0,0,1,0,0,1,1,1,0,1,0,0
1150,Model_0,,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
877,Model_0,,0,2,0,1,1,2,0,1,0,0,0,1,0,1,1,0,2,1,0,0,0
1046,Model_0,,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
997,Model_0,,0,1,0,0,1,2,1,0,0,0,1,0,0,0,1,1,2,0,0,0,0
874,Model_0,,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0
1121,Model_0,,0,0,0,0,0,2,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0
964,Model_0,,0,0,0,0,1,0,1,1,0,0,0,2,0,0,1,1,1,1,0,0,0
1159,Model_0,,0,0,0,0,2,1,0,1,0,0,0,1,0,0,1,2,1,1,0,0,0
910,Model_0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1168,Model_0,,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,2,0,0,0,0
952,Model_0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0
1044,Model_0,,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0
890,Model_0,,0,1,0,0,0,2,1,1,1,0,0,2,0,0,0,2,1,0,0,0,0
1014,Model_0,,0,1,0,0,0,2,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0
1090,Model_0,,0,2,1,0,0,0,1,1,2,0,0,2,0,0,0,1,2,1,0,0,0
1001,Model_0,,0,1,0,0,0,0,1,2,1,0,1,0,0,0,1,1,2,0,0,0,0
892,Model_0,,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2,1,0,0,0
1108,Model_0,,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0
118,Model_0,,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,2,1,1
236,Model_0,,1,0,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,1,2,1,1
128,Model_0,,1,1,0,0,1,0,2,1,0,1,0,1,0,0,0,0,2,0,2,1,1
114,Model_0,,1,1,1,1,1,0,1,0,0,0,0,0,0,2,1,0,1,0,2,1,1
125,Model_0,,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,1
345,Model_0,,1,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,2,0,2,1,1
71,Model_0,,1,2,0,0,0,1,0,2,0,0,0,2,0,0,1,0,2,1,2,2,1
200,Model_0,,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1
33,Model_0,,1,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,2,1,1
169,Model_0,,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,2,1,1
244,Model_0,,1,1,1,1,0,1,2,1,0,0,1,1,0,0,1,0,0,1,2,1,1
1135,Model_0,,1,0,0,0,2,0,0,0,1,0,0,2,0,0,1,1,1,1,0,0,0
836,Model_0,,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0
901,Model_0,,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0
832,Model_0,,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0
987,Model_0,,1,1,0,0,1,0,0,1,0,0,1,1,0,2,1,1,1,1,0,0,0
920,Model_0,,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0
166,Model_0,,1,1,0,0,1,2,1,0,1,1,0,0,0,1,1,0,2,2,2,1,1
1030,Model_0,,1,1,1,0,0,0,1,0,1,1,0,2,0,1,0,1,1,1,0,0,0
970,Model_0,,1,1,0,0,1,2,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0
1006,Model_0,,1,1,0,0,1,2,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
854,Model_0,,1,1,1,1,0,0,2,1,0,0,0,1,0,0,0,1,1,1,1,0,0
842,Model_0,,1,1,1,1,1,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
947,Model_0,,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
828,Model_0,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
948,Model_0,,2,0,0,1,1,0,1,0,0,0,0,2,0,0,1,1,1,1,0,0,0
1018,Model_0,,1,1,0,1,0,2,0,2,0,0,1,0,0,1,1,1,1,1,0,0,0
862,Model_0,,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,1,0,0
871,Model_0,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0
1010,Model_0,,1,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1117,Model_0,,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1134,Model_0,,1,1,0,1,1,2,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0
988,Model_0,,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0
908,Model_0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0
1031,Model_0,,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1114,Model_0,,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0
271,Model_0,,0,1,0,0,0,0,0,0,0,1,1,2,1,0,1,1,0,0,2,1,1
395,Model_0,,0,2,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,2,1,1
179,Model_0,,0,0,1,0,0,1,0,1,0,1,0,2,0,1,0,0,2,1,2,1,1
341,Model_0,,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,2,2,1
156,Model_0,,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,2,2,2,1,1
223,Model_0,,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,2,2,2,1
126,Model_0,,0,0,0,0,0,2,2,2,0,1,1,1,0,0,1,0,1,0,2,2,1
165,Model_0,,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,1,0,2,1,1
262,Model_0,,0,1,1,0,0,1,1,1,0,1,1,1,0,0,2,0,1,0,2,1,1
28,Model_0,,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,1,1
390,Model_0,,0,2,0,0,0,1,2,0,0,1,1,0,0,1,2,1,1,0,2,1,1
139,Model_0,,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,2,2,1
243,Model_0,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1
103,Model_0,,0,2,0,1,0,1,2,0,0,0,0,1,0,0,0,0,2,1,2,1,1
216,Model_0,,0,0,0,1,0,2,2,1,0,0,0,1,0,0,0,1,1,1,2,1,1
245,Model_0,,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,2,1,2,1,1
299,Model_0,,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,2,2,1,1
360,Model_0,,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,1,1,2,1,1
224,Model_0,,0,1,0,1,0,2,1,0,0,0,0,1,0,2,1,0,2,0,2,1,1
44,Model_0,,0,1,0,1,0,1,2,1,0,0,0,1,0,0,0,0,1,0,2,1,1
197,Model_0,,0,1,0,2,0,0,1,1,0,0,0,1,0,0,1,1,1,0,2,1,1
110,Model_0,,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,2,1,1
155,Model_0,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1
246,Model_0,,0,0,0,1,0,0,1,0,0,0,1,2,0,1,1,1,1,0,2,1,1
90,Model_0,,0,0,0,1,0,2,1,1,0,0,1,2,0,0,0,2,2,0,2,1,1
313,Model_0,,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,2,0,0,2,2,1
211,Model_0,,0,1,1,0,0,1,2,1,0,0,0,1,1,1,1,1,2,0,2,1,1
263,Model_0,,0,1,0,0,0,1,2,2,0,0,1,0,0,1,2,0,1,0,2,1,1
99,Model_0,,0,2,0,0,0,1,2,1,0,0,1,2,0,0,0,1,2,0,2,1,1
247,Model_0,,0,1,0,0,0,1,2,0,0,0,1,0,0,1,0,2,1,0,2,2,1
265,Model_0,,0,1,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,2,2,1,1
327,Model_0,,0,2,1,0,0,0,0,1,0,0,1,1,0,1,0,0,2,2,2,1,1
17,Model_0,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,2,1,1
141,Model_0,,0,2,0,0,0,0,1,1,0,0,2,1,0,1,1,0,0,1,2,1,1
172,Model_0,,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,2,1,1
65,Model_0,,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,2,2,1
388,Model_0,,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,1,2,1,1
149,Model_0,,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,1,2,1,1
109,Model_0,,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,2,1,1
83,Model_0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,2,1,1
381,Model_0,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2,1,1
270,Model_0,,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,2,1,0,2,1,1
60,Model_0,,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,1,1
79,Model_0,,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1
254,Model_0,,0,1,2,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,1,1
74,Model_0,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,2,1,1
175,Model_0,,0,1,1,0,0,2,1,1,0,0,1,2,0,0,0,0,1,0,2,1,1
38,Model_0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,1,1
379,Model_0,,0,1,1,0,0,0,1,0,0,0,1,2,0,1,1,0,2,0,2,1,1
276,Model_0,,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,1
31,Model_0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1
239,Model_0,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1,1
4,Model_0,,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,2,1,1
207,Model_0,,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,2,0,2,1,1
94,Model_0,,0,0,0,0,0,0,1,1,0,0,2,2,0,0,0,0,1,0,2,1,1
357,Model_0,,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,2,0,2,1,1
206,Model_0,,0,0,0,1,0,1,0,0,1,0,2,1,0,0,0,2,0,0,2,1,1
212,Model_0,,0,1,0,0,0,1,1,1,1,0,0,1,0,1,2,0,2,1,2,1,1
302,Model_0,,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,1,1,0,2,1,1
309,Model_0,,0,0,0,0,0,1,0,0,1,0,0,1,0,2,1,1,0,0,2,1,1
279,Model_0,,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,0,1,0,2,2,1
315,Model_0,,0,0,0,0,0,1,2,0,1,0,1,1,0,0,0,0,1,1,2,1,1
36,Model_0,,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,2,2,1
317,Model_0,,0,1,0,0,0,1,2,0,1,1,0,2,0,0,1,0,1,1,2,2,1
809,Model_0,,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,2,1,0,0
214,Model_0,,0,1,0,1,0,0,2,2,1,1,0,1,0,1,1,0,1,1,2,1,1
253,Model_0,,0,1,0,1,0,2,0,1,1,1,0,1,0,0,1,1,2,2,2,1,1
919,Model_0,,1,0,0,0,0,1,1,0,1,0,0,1,0,1,2,0,1,0,1,0,0
1129,Model_0,,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0
132,Model_0,,1,2,0,1,0,1,1,0,2,1,0,1,0,0,0,1,1,0,2,2,1
310,Model_0,,1,0,0,2,0,1,0,1,1,0,0,2,0,0,0,0,1,0,2,1,1
333,Model_0,,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2,1,1
AT Sums:
M0P0,N0,N12,N9,N8,N2,N14,N15,N4,N3,N13,N17,N10,N5,N7,N6,N16,N1,N11,M1P0
376.0,132.3819066748142,84.50560180567278,78.53343403002597,72.90595939199422,61.97280497494985,58.689416599700294,54.340983837725425,53.31882645402045,51.38723819882979,51.30940622325305,42.501746847764075,37.35347848344656,36.7356707439215,35.169118914799526,33.82199873363619,29.677261833002227,27.456946948139507,25.452490489229515,21.987660600615698
True Group Composition:
Model_0
0.9999999999999941
True Class Composition:
0,1
0.6755319148936157,0.32446808510638303

ClusterID: #8592B7
Instance Label,True Group,,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,M0P0,M1P0,Class
287,Model_0,,0,2,0,1,1,1,0,0,1,0,0,2,0,0,1,0,1,0,2,0,1
330,Model_0,,0,0,0,0,1,1,0,0,1,1,0,2,0,0,1,1,2,0,2,0,1
424,Model_1,,0,1,0,0,1,1,2,1,1,0,1,2,0,0,1,1,0,0,2,0,1
369,Model_0,,0,1,1,1,1,1,1,1,2,0,0,1,0,0,2,1,1,0,2,0,1
66,Model_0,,0,1,0,0,1,1,0,0,2,0,0,0,0,1,2,0,0,0,2,0,1
37,Model_0,,0,0,1,0,1,1,1,0,1,0,1,1,0,1,2,0,1,0,2,0,1
275,Model_0,,0,2,0,0,1,1,1,1,1,0,0,0,0,0,2,0,1,1,2,0,1
337,Model_0,,0,1,0,0,2,0,2,0,1,0,1,1,0,1,0,0,1,1,2,0,1
95,Model_0,,0,1,0,0,1,0,2,1,1,0,0,1,0,0,0,0,1,1,2,0,1
231,Model_0,,0,0,0,0,1,1,2,0,2,0,1,1,0,0,0,0,1,1,2,0,1
19,Model_0,,0,0,1,0,1,2,1,0,1,0,0,0,0,1,1,1,0,0,2,0,1
123,Model_0,,0,2,0,0,1,0,1,1,1,0,1,1,0,0,0,1,2,1,2,0,1
144,Model_0,,0,0,0,0,1,1,0,2,1,0,1,1,0,1,1,0,2,0,2,0,1
2,Model_0,,0,1,0,0,1,0,1,0,1,0,0,2,0,0,0,0,1,0,2,0,1
140,Model_0,,0,1,0,0,1,1,0,0,2,0,1,1,0,1,0,1,1,0,2,0,1
361,Model_0,,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,2,0,1
374,Model_0,,0,2,0,0,1,0,0,1,1,1,2,1,0,1,0,2,2,1,2,0,1
322,Model_0,,0,1,0,0,1,1,2,2,1,0,0,2,1,0,0,0,2,0,2,0,1
1422,Model_1,,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0
1547,Model_1,,0,0,2,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0
1383,Model_1,,0,1,1,1,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
1077,Model_0,,0,1,0,1,1,0,0,0,1,0,1,2,1,0,1,0,1,0,0,1,0
1581,Model_1,,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
1490,Model_1,,0,0,0,1,0,1,0,2,1,0,1,2,1,1,0,0,0,0,0,1,0
1590,Model_1,,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0
1458,Model_1,,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,1,0,1,0
976,Model_0,,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0
1502,Model_1,,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0
1331,Model_1,,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
1054,Model_0,,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1166,Model_0,,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0
1399,Model_1,,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
1473,Model_1,,0,0,0,0,0,1,0,0,1,0,1,2,0,2,1,0,1,0,0,1,0
1203,Model_1,,0,1,0,0,0,1,1,2,1,0,1,0,0,0,1,0,1,0,0,1,0
1357,Model_1,,0,2,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0
807,Model_0,,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0
1577,Model_1,,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,2,2,0,1,0
1572,Model_1,,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,2,1,1,0,1,0
